epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
158,1651.55,0.90941,0.58441,1.51967,0.97405,0.99,0.99039,0.74223,0.90627,0.5372,1.74392,0.0068914,0.0068914,0.0068914
159,1661.7,0.89668,0.58048,1.5059,0.94055,0.94177,0.9823,0.75298,0.82373,0.5256,1.73424,0.0068716,0.0068716,0.0068716
160,1671.82,0.90469,0.58924,1.50882,0.9856,0.97984,0.98883,0.75928,0.79445,0.49683,1.64755,0.0068518,0.0068518,0.0068518
161,1681.96,0.88351,0.60002,1.49073,0.97695,0.965,0.98355,0.75968,0.85681,0.50851,1.75131,0.006832,0.006832,0.006832
162,1692.05,0.87782,0.58333,1.49744,0.98485,0.97495,0.99029,0.75187,0.81045,0.48877,1.66842,0.0068122,0.0068122,0.0068122
163,1702.24,0.91348,0.58734,1.50585,0.96763,0.975,0.98663,0.7595,0.79221,0.50578,1.6426,0.0067924,0.0067924,0.0067924
164,1712.31,0.86396,0.58532,1.50213,0.941,0.96096,0.98502,0.74856,0.87253,0.57019,1.79523,0.0067726,0.0067726,0.0067726
165,1722.45,0.8964,0.55975,1.49497,0.94732,0.99,0.98681,0.75136,0.84889,0.54973,1.73483,0.0067528,0.0067528,0.0067528
166,1732.65,0.87303,0.5631,1.48746,0.97561,0.97776,0.98903,0.77428,0.78491,0.49422,1.69633,0.006733,0.006733,0.006733
167,1743.86,0.87235,0.56061,1.48734,0.977,0.97344,0.98762,0.76102,0.82189,0.47868,1.6728,0.0067132,0.0067132,0.0067132
168,1754.26,0.8951,0.58511,1.52578,0.97831,0.94516,0.98215,0.74905,0.83409,0.52145,1.69954,0.0066934,0.0066934,0.0066934
169,1764.65,0.87315,0.54241,1.49631,0.97019,0.97,0.97673,0.77376,0.77135,0.46578,1.6414,0.0066736,0.0066736,0.0066736
170,1774.8,0.89659,0.57792,1.49498,0.98845,0.98,0.99005,0.7717,0.77765,0.47838,1.63343,0.0066538,0.0066538,0.0066538
171,1784.89,0.90531,0.58666,1.54218,0.96704,0.95535,0.97727,0.73479,0.84638,0.49878,1.70361,0.006634,0.006634,0.006634
172,1795.08,0.90077,0.59156,1.51699,0.33874,0.29,0.19279,0.10386,3.14145,10.555,8.49677,0.0066142,0.0066142,0.0066142
173,1805.47,0.90412,0.5962,1.51214,0.89236,0.89669,0.9284,0.66264,0.90351,0.72277,1.87591,0.0065944,0.0065944,0.0065944
174,1815.58,0.87554,0.56269,1.47004,0.97164,0.895,0.93758,0.70916,0.83806,0.56924,1.65,0.0065746,0.0065746,0.0065746
175,1825.63,0.90303,0.57787,1.49512,0.9556,0.95,0.98279,0.72994,0.8721,0.52416,1.71914,0.0065548,0.0065548,0.0065548
176,1835.77,0.90136,0.58018,1.51943,0.99246,0.98339,0.98854,0.77467,0.78961,0.46495,1.64787,0.006535,0.006535,0.006535
177,1846.58,0.92394,0.58493,1.5237,0.92444,0.93866,0.97763,0.71635,0.87994,0.55963,1.72948,0.0065152,0.0065152,0.0065152
178,1856.86,0.95668,0.58874,1.55607,0.98192,0.975,0.98684,0.75599,0.79938,0.46592,1.65393,0.0064954,0.0064954,0.0064954
179,1867.07,0.91475,0.56705,1.5118,0.96843,0.985,0.98991,0.71925,0.92537,0.49668,1.76191,0.0064756,0.0064756,0.0064756
180,1877.2,0.88548,0.55778,1.49324,0.9454,0.94208,0.97368,0.72392,0.95448,0.54539,1.85175,0.0064558,0.0064558,0.0064558
181,1887.33,0.89162,0.55343,1.50992,0.91567,0.96785,0.98611,0.76781,0.77478,0.49363,1.63904,0.006436,0.006436,0.006436
182,1897.4,0.87339,0.54055,1.48168,0.98203,0.97538,0.99267,0.77501,0.75987,0.43629,1.61074,0.0064162,0.0064162,0.0064162
