epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,367.044,1.48038,1.04167,1.98249,0.84646,0.93156,0.95466,0.54102,1.44322,0.90246,2.30087,0.0091486,0.0091486,0.0091486
45,375.816,1.44535,0.99762,1.94903,0.81598,0.84731,0.87538,0.39149,1.95476,0.99758,2.74432,0.0091288,0.0091288,0.0091288
46,383.913,1.36383,0.94859,1.88145,0.95184,0.955,0.96922,0.57843,1.42606,0.82697,2.16015,0.009109,0.009109,0.009109
47,392.474,1.3871,0.97147,1.9059,0.92772,0.915,0.96477,0.5549,1.44835,0.87273,2.22925,0.0090892,0.0090892,0.0090892
48,400.565,1.3721,0.97191,1.8705,0.8889,0.96,0.95619,0.52164,1.59598,0.90049,2.43395,0.0090694,0.0090694,0.0090694
49,408.615,1.35295,0.95937,1.88283,0.84822,0.81,0.87822,0.31861,2.11515,1.35991,2.9643,0.0090496,0.0090496,0.0090496
50,416.76,1.3597,0.95501,1.88058,0.81296,0.87679,0.91676,0.51382,1.47322,0.96274,2.38849,0.0090298,0.0090298,0.0090298
51,424.901,1.3275,0.9252,1.85074,0.87683,0.915,0.95617,0.57569,1.36737,0.85438,2.14373,0.00901,0.00901,0.00901
52,433.064,1.33316,0.93653,1.83411,0.82741,0.825,0.87107,0.39694,1.91899,1.24593,2.64732,0.0089902,0.0089902,0.0089902
53,441.176,1.30041,0.92129,1.83437,0.93609,0.935,0.96501,0.51499,1.60718,0.88223,2.33694,0.0089704,0.0089704,0.0089704
54,449.319,1.32897,0.93474,1.8311,0.79903,0.74761,0.78792,0.40664,1.75721,1.2529,2.57938,0.0089506,0.0089506,0.0089506
55,457.557,1.31913,0.92808,1.83355,0.6837,0.895,0.83564,0.48198,1.42845,1.05316,2.16412,0.0089308,0.0089308,0.0089308
56,465.7,1.3074,0.91357,1.81501,0.90844,0.895,0.90786,0.48606,1.72384,0.92938,2.49151,0.008911,0.008911,0.008911
57,473.793,1.30627,0.91095,1.81913,0.86283,0.89,0.93919,0.49916,1.61974,1.07638,2.43748,0.0088912,0.0088912,0.0088912
58,481.963,1.31447,0.90903,1.82206,0.94044,0.90715,0.9497,0.57866,1.35906,0.82083,2.14516,0.0088714,0.0088714,0.0088714
59,490.16,1.27866,0.89532,1.81563,0.4332,0.475,0.45094,0.12304,2.9135,1.79849,3.61104,0.0088516,0.0088516,0.0088516
