epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
75,815.703,1.08972,0.75833,1.70455,0.85952,0.93147,0.96932,0.66975,0.98556,0.70106,1.98162,0.0085348,0.0085348,0.0085348
76,826.677,1.0828,0.73641,1.68512,0.94258,0.93004,0.97033,0.6816,1.04283,0.74134,2.0129,0.008515,0.008515,0.008515
77,837.351,1.05942,0.73554,1.63462,0.95526,0.965,0.98242,0.6963,0.93033,0.64989,1.91504,0.0084952,0.0084952,0.0084952
78,848.647,1.0486,0.72656,1.68838,0.86384,0.8902,0.96642,0.67229,1.05399,0.86366,2.08009,0.0084754,0.0084754,0.0084754
79,859.311,1.04255,0.71288,1.6422,0.84532,0.895,0.94181,0.58978,1.10252,0.89201,2.18381,0.0084556,0.0084556,0.0084556
80,869.983,1.04711,0.73165,1.65549,0.90905,0.83,0.89377,0.58337,1.27847,0.92129,2.38595,0.0084358,0.0084358,0.0084358
81,880.628,1.03521,0.72552,1.68827,0.98392,0.91814,0.96028,0.70131,0.93947,0.69544,1.91147,0.008416,0.008416,0.008416
82,892.069,1.02193,0.69914,1.60008,0.74662,0.88004,0.96902,0.6426,1.04039,0.79623,1.97187,0.0083962,0.0083962,0.0083962
83,902.776,1.08385,0.74275,1.68883,0.65837,0.83559,0.91429,0.58667,1.06769,0.99629,2.13482,0.0083764,0.0083764,0.0083764
84,913.432,1.03377,0.71893,1.65567,0.70987,0.72607,0.72535,0.43832,1.57726,1.19476,2.64414,0.0083566,0.0083566,0.0083566
85,924.065,1.06351,0.75381,1.67624,0.94221,0.92,0.96657,0.60262,1.28183,0.77294,2.43685,0.0083368,0.0083368,0.0083368
86,934.73,1.00139,0.68879,1.59732,0.89798,0.915,0.96766,0.67201,1.00153,0.67837,1.97441,0.008317,0.008317,0.008317
87,945.364,1.01174,0.69387,1.59416,0.87536,0.84257,0.94827,0.66444,1.03079,0.72426,1.98885,0.0082972,0.0082972,0.0082972
88,956.057,1.04253,0.67544,1.64677,0.9269,0.9208,0.96163,0.69557,0.97529,0.61512,1.9929,0.0082774,0.0082774,0.0082774
89,966.718,1.00357,0.66934,1.63542,0.96394,0.87406,0.94194,0.6821,0.93824,0.77537,1.94422,0.0082576,0.0082576,0.0082576
90,977.341,0.99008,0.68292,1.61223,0.96193,0.91948,0.96634,0.70162,0.89124,0.65197,1.89126,0.0082378,0.0082378,0.0082378
91,988.609,1.03064,0.69227,1.67998,0.83346,0.885,0.96316,0.68788,0.96402,0.67908,1.94923,0.008218,0.008218,0.008218
92,999.391,1.05355,0.70922,1.65767,0.79008,0.92261,0.95476,0.69178,0.95113,0.71923,1.95193,0.0081982,0.0081982,0.0081982
93,1010.14,0.98504,0.65922,1.60016,0.78615,0.905,0.91967,0.58706,1.26083,0.91428,2.30432,0.0081784,0.0081784,0.0081784
94,1020.83,1.01564,0.70549,1.64297,0.92332,0.915,0.96827,0.66071,1.04642,0.7326,2.05252,0.0081586,0.0081586,0.0081586
95,1031.49,1.00161,0.69101,1.60354,0.94447,0.97,0.97934,0.71845,0.93468,0.62649,1.93211,0.0081388,0.0081388,0.0081388
96,1042.83,1.0089,0.71226,1.62941,0.80905,0.7239,0.7989,0.51785,1.40864,1.36631,2.47997,0.008119,0.008119,0.008119
97,1053.47,1.00272,0.69946,1.5995,0.88062,0.77,0.88041,0.58812,1.12431,1.02516,2.02972,0.0080992,0.0080992,0.0080992
98,1064.1,1.02325,0.70211,1.64077,0.96079,0.94183,0.97349,0.67042,1.10171,0.66118,2.07916,0.0080794,0.0080794,0.0080794
99,1074.8,0.99026,0.67926,1.56292,0.95674,0.928,0.96196,0.67188,0.98887,0.62667,1.97592,0.0080596,0.0080596,0.0080596
100,1085.49,0.97049,0.65089,1.59853,0.77198,0.91095,0.85554,0.56474,1.10769,0.84493,2.13564,0.0080398,0.0080398,0.0080398
101,1096.17,0.97035,0.64842,1.58486,0.93787,0.98,0.98253,0.72767,0.88529,0.54798,1.81701,0.00802,0.00802,0.00802
102,1107.58,0.97817,0.64828,1.5726,0.95443,0.965,0.98387,0.69231,1.00798,0.5878,1.95262,0.0080002,0.0080002,0.0080002
103,1118.35,0.96671,0.66252,1.58795,0.951,0.96,0.98259,0.70419,0.90965,0.58856,1.83723,0.0079804,0.0079804,0.0079804
104,1129.05,0.99639,0.67322,1.60358,0.93519,0.95,0.98243,0.71558,0.9454,0.61478,1.91374,0.0079606,0.0079606,0.0079606
105,1139.69,1.0211,0.70474,1.64238,0.89442,0.94877,0.97665,0.72527,0.89439,0.58589,1.8665,0.0079408,0.0079408,0.0079408
106,1150.37,1.00856,0.6954,1.6293,0.97755,0.97166,0.97867,0.69405,0.94916,0.55048,1.90826,0.007921,0.007921,0.007921
107,1161,0.9798,0.67521,1.60709,0.8741,0.88356,0.95049,0.58654,1.25358,0.72811,2.35641,0.0079012,0.0079012,0.0079012
108,1171.66,0.95099,0.65012,1.56275,0.90288,0.95743,0.96458,0.65934,0.97615,0.6112,1.97418,0.0078814,0.0078814,0.0078814
109,1182.39,0.97324,0.6711,1.59454,0.93863,0.975,0.98288,0.72696,0.89524,0.59825,1.84301,0.0078616,0.0078616,0.0078616
110,1193.01,0.9722,0.65213,1.57829,0.94472,0.9321,0.97437,0.70402,0.94336,0.649,1.9098,0.0078418,0.0078418,0.0078418
111,1203.62,0.98413,0.67775,1.57725,0.89981,0.86398,0.93454,0.69815,0.92702,0.75672,1.88045,0.007822,0.007822,0.007822
112,1214.43,0.97049,0.64758,1.59026,0.92918,0.945,0.98308,0.71468,0.94187,0.55599,1.89906,0.0078022,0.0078022,0.0078022
113,1225.08,0.98857,0.65876,1.60346,0.8476,0.93528,0.95683,0.6699,1.01703,0.66257,1.97269,0.0077824,0.0077824,0.0077824
114,1235.72,0.94784,0.61717,1.55385,0.98066,0.95741,0.98725,0.71727,0.94463,0.52793,1.88819,0.0077626,0.0077626,0.0077626
115,1246.4,0.95358,0.63463,1.58953,0.96903,0.965,0.9793,0.69203,0.87325,0.56892,1.81007,0.0077428,0.0077428,0.0077428
116,1257.21,0.97621,0.6617,1.59324,0.69144,0.94,0.94104,0.66491,0.90972,0.82602,1.82443,0.007723,0.007723,0.007723
117,1267.95,0.93495,0.62319,1.52271,0.89728,0.91273,0.98204,0.72739,0.90812,0.5998,1.89672,0.0077032,0.0077032,0.0077032
118,1278.6,0.9343,0.63227,1.53795,0.8954,0.85462,0.97953,0.67059,1.03541,0.65588,1.98996,0.0076834,0.0076834,0.0076834
119,1289.31,0.92976,0.6244,1.53268,0.94571,0.96,0.98218,0.74452,0.86102,0.52023,1.82914,0.0076636,0.0076636,0.0076636
120,1300.63,0.97365,0.63238,1.56894,0.93154,0.935,0.97407,0.69234,0.98068,0.56196,1.97835,0.0076438,0.0076438,0.0076438
121,1311.26,0.94527,0.64194,1.56014,0.96765,0.96,0.97909,0.71281,0.92922,0.55564,1.84008,0.007624,0.007624,0.007624
122,1321.97,0.96129,0.64265,1.57725,0.9711,0.97106,0.98939,0.74251,0.8439,0.51172,1.75751,0.0076042,0.0076042,0.0076042
123,1332.76,0.96706,0.61901,1.57379,0.90675,0.83575,0.93607,0.65218,1.05069,0.72312,2.099,0.0075844,0.0075844,0.0075844
124,1343.45,0.91726,0.63011,1.52914,0.98865,0.9641,0.98891,0.72835,0.85457,0.56696,1.80724,0.0075646,0.0075646,0.0075646
125,1354.13,0.91281,0.60908,1.5441,0.97931,0.95085,0.98634,0.74159,0.86114,0.53663,1.8343,0.0075448,0.0075448,0.0075448
126,1364.88,0.89304,0.58167,1.53294,0.95559,0.95534,0.98216,0.6999,0.96089,0.5603,1.88526,0.007525,0.007525,0.007525
127,1375.6,0.89981,0.59581,1.53188,0.97567,0.975,0.98638,0.74685,0.84599,0.51646,1.74922,0.0075052,0.0075052,0.0075052
128,1387.03,0.93298,0.6109,1.54334,0.98184,0.975,0.98655,0.73415,0.90675,0.53096,1.86773,0.0074854,0.0074854,0.0074854
129,1397.68,0.92382,0.62036,1.52332,0.98711,0.905,0.97655,0.73231,0.91021,0.52494,1.8201,0.0074656,0.0074656,0.0074656
130,1408.43,0.92608,0.58113,1.53129,0.95541,0.89305,0.95984,0.68216,1.05079,0.73297,2.00215,0.0074458,0.0074458,0.0074458
131,1419.14,0.90966,0.58468,1.52423,0.95563,0.97056,0.9824,0.72931,0.90805,0.51919,1.8679,0.007426,0.007426,0.007426
132,1429.8,0.91917,0.57805,1.54145,0.94644,0.9539,0.9821,0.70651,0.91706,0.67278,1.90524,0.0074062,0.0074062,0.0074062
133,1440.49,0.86963,0.56822,1.492,0.959,0.93164,0.98334,0.73669,0.827,0.5091,1.74217,0.0073864,0.0073864,0.0073864
134,1451.11,0.89027,0.58733,1.48962,0.87512,0.8745,0.95903,0.70075,0.97373,0.66848,1.91987,0.0073666,0.0073666,0.0073666
135,1461.79,0.93553,0.6139,1.541,0.8112,0.88861,0.97066,0.69812,0.91997,0.71453,1.86532,0.0073468,0.0073468,0.0073468
136,1472.55,0.91296,0.57616,1.51444,0.98222,0.975,0.98373,0.7618,0.7893,0.49478,1.73036,0.007327,0.007327,0.007327
137,1484.12,0.90024,0.60303,1.51328,0.93723,0.93234,0.97441,0.7454,0.83104,0.56086,1.76431,0.0073072,0.0073072,0.0073072
138,1494.82,0.88319,0.57119,1.48481,0.9705,0.96861,0.98697,0.7265,0.90336,0.51351,1.80872,0.0072874,0.0072874,0.0072874
139,1505.61,0.91057,0.5685,1.50026,0.98237,0.93929,0.98183,0.6918,1.02415,0.58368,2.01146,0.0072676,0.0072676,0.0072676
140,1516.46,0.95223,0.61572,1.58904,0.9436,0.94533,0.98225,0.73988,0.843,0.56517,1.75335,0.0072478,0.0072478,0.0072478
141,1527.29,0.94895,0.62547,1.55936,0.75961,0.96,0.89579,0.5846,1.03718,0.75341,2.02515,0.007228,0.007228,0.007228
142,1538.14,0.89714,0.60462,1.51961,0.8717,0.93342,0.94484,0.68616,0.98554,0.62407,1.97893,0.0072082,0.0072082,0.0072082
143,1549.08,0.91397,0.58634,1.51404,0.94018,0.92702,0.974,0.7236,0.87523,0.61287,1.81379,0.0071884,0.0071884,0.0071884
144,1559.96,0.89196,0.57648,1.5066,0.93778,0.98178,0.98419,0.74744,0.87558,0.52713,1.81101,0.0071686,0.0071686,0.0071686
145,1570.73,0.8654,0.56263,1.51523,0.97889,0.95369,0.98772,0.74102,0.85718,0.49462,1.78541,0.0071488,0.0071488,0.0071488
146,1581.52,0.89902,0.59264,1.49918,0.97292,0.99,0.98867,0.74726,0.84559,0.48315,1.79505,0.007129,0.007129,0.007129
147,1592.37,0.92601,0.62139,1.5292,0.97927,0.95873,0.98079,0.73001,0.89231,0.54901,1.80516,0.0071092,0.0071092,0.0071092
148,1603.25,0.87779,0.58998,1.49413,0.97011,0.965,0.98601,0.74947,0.81777,0.50238,1.75038,0.0070894,0.0070894,0.0070894
149,1614.19,0.88064,0.59774,1.5057,0.97102,0.98,0.98627,0.76255,0.78661,0.50888,1.73973,0.0070696,0.0070696,0.0070696
150,1625.74,0.85458,0.57853,1.48829,0.93946,0.96696,0.98709,0.74627,0.85322,0.53413,1.79555,0.0070498,0.0070498,0.0070498
151,1636.56,0.88902,0.56631,1.50329,0.96098,0.97463,0.98743,0.7457,0.86428,0.49136,1.82498,0.00703,0.00703,0.00703
152,1647.44,0.90911,0.58519,1.5112,0.96933,0.955,0.98702,0.75371,0.81725,0.49264,1.7281,0.0070102,0.0070102,0.0070102
153,1658.33,0.86536,0.56226,1.47506,0.9639,0.945,0.97852,0.74489,0.84951,0.56693,1.77819,0.0069904,0.0069904,0.0069904
154,1669,0.8666,0.59079,1.4832,0.97585,0.975,0.98883,0.77508,0.77115,0.46809,1.68751,0.0069706,0.0069706,0.0069706
155,1680.65,0.89411,0.58525,1.50973,0.98867,0.955,0.98552,0.77553,0.7548,0.51648,1.65648,0.0069508,0.0069508,0.0069508
156,1692.31,0.89148,0.59585,1.50998,0.98031,0.95218,0.98109,0.76198,0.80033,0.57159,1.69962,0.006931,0.006931,0.006931
157,1703.17,0.83461,0.5469,1.45031,0.93441,0.9673,0.97905,0.73227,0.87595,0.51699,1.78724,0.0069112,0.0069112,0.0069112
158,1714.09,0.88395,0.56835,1.5056,0.91545,0.995,0.98793,0.74343,0.84561,0.52859,1.81846,0.0068914,0.0068914,0.0068914
159,1724.71,0.93228,0.58978,1.55764,0.98556,0.98567,0.99053,0.77916,0.76383,0.45777,1.70063,0.0068716,0.0068716,0.0068716
160,1736.18,0.88956,0.55853,1.49539,0.95265,0.98,0.98561,0.75263,0.76078,0.48894,1.66175,0.0068518,0.0068518,0.0068518
161,1746.91,0.89566,0.58326,1.52125,0.95063,0.95642,0.98388,0.73006,0.8623,0.54138,1.80645,0.006832,0.006832,0.006832
162,1757.67,0.85628,0.56614,1.46429,0.90437,0.96941,0.96947,0.70526,0.91422,0.57823,1.83754,0.0068122,0.0068122,0.0068122
163,1768.35,0.8687,0.56397,1.5022,0.97077,0.975,0.98996,0.76604,0.81101,0.47962,1.69788,0.0067924,0.0067924,0.0067924
164,1779.18,0.86387,0.56276,1.45231,0.98015,0.95744,0.98584,0.76771,0.79606,0.48388,1.72055,0.0067726,0.0067726,0.0067726
165,1789.94,0.89639,0.58143,1.48842,0.96771,0.985,0.99127,0.78165,0.77434,0.473,1.66153,0.0067528,0.0067528,0.0067528
166,1801.4,0.89224,0.59004,1.51449,0.99245,0.97373,0.99108,0.76571,0.79441,0.47989,1.6912,0.006733,0.006733,0.006733
167,1812.17,0.86311,0.58329,1.49991,0.97997,0.98,0.98996,0.78552,0.73318,0.43128,1.62034,0.0067132,0.0067132,0.0067132
168,1823.6,0.85768,0.55177,1.45504,0.97872,0.98699,0.98993,0.77271,0.74772,0.44217,1.64653,0.0066934,0.0066934,0.0066934
169,1834.3,0.87951,0.55742,1.46745,0.98176,0.94211,0.98775,0.76024,0.79845,0.46829,1.71937,0.0066736,0.0066736,0.0066736
170,1845.01,0.85514,0.55077,1.48883,0.95585,0.91944,0.96987,0.72417,0.88697,0.57213,1.84132,0.0066538,0.0066538,0.0066538
171,1855.75,0.84587,0.53356,1.46036,0.92121,0.93958,0.98271,0.74877,0.83356,0.57379,1.76286,0.006634,0.006634,0.006634
172,1866.53,0.8257,0.53072,1.43037,0.96227,0.96699,0.98654,0.78402,0.8362,0.54144,1.7948,0.0066142,0.0066142,0.0066142
173,1877.2,0.88819,0.55905,1.49702,0.73157,0.82091,0.8405,0.58947,1.01632,1.16825,2.06478,0.0065944,0.0065944,0.0065944
174,1887.83,0.86087,0.56411,1.48533,0.97685,0.97,0.98743,0.75353,0.79835,0.47182,1.72028,0.0065746,0.0065746,0.0065746
175,1898.56,0.83983,0.55809,1.47347,0.98084,0.97,0.98803,0.7711,0.77406,0.4796,1.68116,0.0065548,0.0065548,0.0065548
176,1909.47,0.86581,0.55504,1.47179,0.97986,0.95322,0.98969,0.78378,0.77099,0.46452,1.67043,0.006535,0.006535,0.006535
177,1920.2,0.80287,0.52877,1.42355,0.98666,0.96,0.98673,0.79267,0.70765,0.47084,1.58112,0.0065152,0.0065152,0.0065152
