epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
59,517.485,1.17479,0.83037,1.79465,0.94774,0.935,0.96647,0.61853,1.20111,0.84651,2.27695,0.0088516,0.0088516,0.0088516
60,526.163,1.16982,0.82435,1.78851,0.8726,0.88854,0.90903,0.58534,1.17376,0.92862,2.2638,0.0088318,0.0088318,0.0088318
61,534.841,1.16778,0.80732,1.78833,0.95024,0.965,0.96888,0.65119,1.16943,0.67911,2.2305,0.008812,0.008812,0.008812
62,543.616,1.11195,0.77469,1.73215,0.86606,0.925,0.93821,0.64128,1.06299,0.7547,2.13354,0.0087922,0.0087922,0.0087922
63,552.284,1.15898,0.82469,1.78001,0.88474,0.88384,0.94062,0.62263,1.13838,1.06335,2.24366,0.0087724,0.0087724,0.0087724
64,560.934,1.19438,0.82802,1.79485,0.89868,0.9,0.91726,0.62627,1.05113,0.80843,2.14065,0.0087526,0.0087526,0.0087526
65,569.548,1.15372,0.7851,1.74617,0.9299,0.94941,0.97169,0.6232,1.33591,0.76095,2.35,0.0087328,0.0087328,0.0087328
66,578.106,1.13857,0.8106,1.78756,0.92118,0.925,0.96089,0.66783,1.08198,0.79569,2.14176,0.008713,0.008713,0.008713
67,586.883,1.14803,0.76798,1.76682,0.94422,0.86363,0.96339,0.65436,1.10188,0.8202,2.20499,0.0086932,0.0086932,0.0086932
68,595.491,1.11579,0.78685,1.74742,0.92472,0.92868,0.9616,0.68577,1.01849,0.77285,2.20722,0.0086734,0.0086734,0.0086734
69,604.311,1.14997,0.78522,1.75855,0.8641,0.90019,0.91617,0.6002,1.12796,0.82206,2.21301,0.0086536,0.0086536,0.0086536
70,613.07,1.18415,0.80781,1.80967,0.8007,0.90267,0.86428,0.59073,1.17932,1.07034,2.17163,0.0086338,0.0086338,0.0086338
71,621.807,1.13904,0.79607,1.76369,0.92143,0.92311,0.96132,0.64761,1.17289,0.77245,2.24097,0.008614,0.008614,0.008614
72,630.375,1.17144,0.78435,1.77014,0.96174,0.82339,0.9448,0.65501,1.13719,0.99517,2.21819,0.0085942,0.0085942,0.0085942
73,638.996,1.13392,0.77079,1.73123,0.93926,0.915,0.96457,0.60682,1.21863,0.81877,2.42759,0.0085744,0.0085744,0.0085744
74,647.689,1.1233,0.74992,1.71585,0.92947,0.9259,0.97663,0.69346,1.03657,0.65537,2.09958,0.0085546,0.0085546,0.0085546
75,656.551,1.0904,0.73813,1.70272,0.84818,0.82974,0.94735,0.6581,1.09578,0.9471,2.13083,0.0085348,0.0085348,0.0085348
76,665.167,1.08542,0.71138,1.67944,0.92486,0.91,0.94427,0.65448,1.09994,0.84248,2.13778,0.008515,0.008515,0.008515
77,673.788,1.13849,0.75243,1.74345,0.92952,0.87594,0.95638,0.61577,1.30106,0.88727,2.43026,0.0084952,0.0084952,0.0084952
78,682.354,1.1035,0.74922,1.74468,0.91634,0.95049,0.96738,0.62183,1.21343,0.81603,2.29956,0.0084754,0.0084754,0.0084754
79,690.98,1.12239,0.75598,1.73336,0.93032,0.93,0.9692,0.63438,1.15799,0.72178,2.21591,0.0084556,0.0084556,0.0084556
80,699.616,1.09872,0.73396,1.71999,0.89645,0.93284,0.94391,0.64363,1.10441,0.76452,2.16776,0.0084358,0.0084358,0.0084358
81,708.174,1.07222,0.70896,1.72224,0.90898,0.90162,0.93993,0.63007,1.23564,0.77286,2.2585,0.008416,0.008416,0.008416
82,716.807,1.1157,0.72497,1.72105,0.90912,0.90571,0.93972,0.6265,1.12199,0.80922,2.15767,0.0083962,0.0083962,0.0083962
83,725.476,1.07439,0.73725,1.68592,0.81576,0.8624,0.87731,0.56989,1.25161,0.95146,2.34193,0.0083764,0.0083764,0.0083764
84,734.056,1.0897,0.73689,1.70288,0.85289,0.855,0.93394,0.61972,1.12518,0.79932,2.19332,0.0083566,0.0083566,0.0083566
85,742.607,1.08743,0.7454,1.72798,0.91075,0.93865,0.9725,0.65947,1.04523,0.76574,2.09658,0.0083368,0.0083368,0.0083368
86,751.209,1.0866,0.70084,1.71175,0.92939,0.94,0.97192,0.67306,1.05696,0.65959,2.06176,0.008317,0.008317,0.008317
87,759.873,1.04015,0.69692,1.66917,0.82009,0.85,0.84493,0.60606,1.09489,0.85736,2.12876,0.0082972,0.0082972,0.0082972
88,768.48,1.06697,0.6834,1.66488,0.95147,0.94,0.9769,0.67598,1.09039,0.64075,2.14763,0.0082774,0.0082774,0.0082774
89,777.089,1.05607,0.69275,1.66733,0.95887,0.945,0.96927,0.70628,0.95181,0.60516,1.95823,0.0082576,0.0082576,0.0082576
90,785.922,1.0677,0.70171,1.67509,0.90283,0.985,0.97568,0.64999,1.09594,0.65427,2.0725,0.0082378,0.0082378,0.0082378
91,794.573,1.04543,0.70962,1.66445,0.96064,0.955,0.98433,0.70436,0.95457,0.59141,1.94998,0.008218,0.008218,0.008218
92,803.235,1.07279,0.71391,1.68602,0.88157,0.867,0.94239,0.58751,1.37275,0.88279,2.3747,0.0081982,0.0081982,0.0081982
93,811.885,1.02862,0.67958,1.65489,0.90891,0.96,0.98279,0.68717,1.02291,0.67508,2.05564,0.0081784,0.0081784,0.0081784
94,820.532,1.04945,0.68195,1.65306,0.89628,0.92,0.96568,0.70328,0.95946,0.68923,1.98073,0.0081586,0.0081586,0.0081586
95,829.175,1.03794,0.67758,1.64205,0.98085,0.94593,0.98197,0.70312,0.99395,0.60002,2.01218,0.0081388,0.0081388,0.0081388
96,837.83,1.06895,0.70866,1.67178,0.9787,0.96,0.97857,0.68696,1.02029,0.57781,2.05056,0.008119,0.008119,0.008119
97,846.457,1.04103,0.68994,1.66034,0.95012,0.94413,0.97211,0.70647,0.98156,0.62406,2.00879,0.0080992,0.0080992,0.0080992
98,855.269,0.99939,0.6589,1.63317,0.95614,0.96,0.97906,0.67895,1.10473,0.6241,2.07294,0.0080794,0.0080794,0.0080794
99,863.904,1.00914,0.65238,1.6405,0.97717,0.91,0.97715,0.67689,1.12268,0.70707,2.16163,0.0080596,0.0080596,0.0080596
100,872.583,1.02894,0.66901,1.60791,0.88563,0.9518,0.94763,0.67366,1.0138,0.61336,1.99329,0.0080398,0.0080398,0.0080398
101,881.261,1.02984,0.68465,1.64048,0.93034,0.95,0.97572,0.70656,0.96659,0.58325,1.92728,0.00802,0.00802,0.00802
102,890.139,0.9834,0.64761,1.59661,0.9308,0.94852,0.97345,0.70017,0.96326,0.80249,1.9491,0.0080002,0.0080002,0.0080002
103,898.828,0.98751,0.67065,1.61397,0.91963,0.9268,0.95567,0.66631,1.02732,0.68013,2.00811,0.0079804,0.0079804,0.0079804
104,907.446,0.99917,0.65683,1.60275,0.95444,0.955,0.97531,0.69349,0.95914,0.5835,1.98556,0.0079606,0.0079606,0.0079606
105,916.097,1.01085,0.65352,1.62217,0.9191,0.92902,0.96384,0.6794,0.99864,0.6839,2.03088,0.0079408,0.0079408,0.0079408
106,924.753,0.99506,0.65074,1.63116,0.97504,0.93704,0.98202,0.73668,0.87543,0.52889,1.83584,0.007921,0.007921,0.007921
107,933.629,1.03639,0.67111,1.65239,0.86233,0.83903,0.89774,0.63794,1.0858,0.87704,2.07518,0.0079012,0.0079012,0.0079012
108,942.232,1.00271,0.66425,1.60604,0.97355,0.92714,0.96355,0.63407,1.34072,0.71671,2.41708,0.0078814,0.0078814,0.0078814
109,950.816,1.00854,0.65848,1.6188,0.95473,0.975,0.97691,0.67978,1.08184,0.59654,2.1769,0.0078616,0.0078616,0.0078616
110,959.397,1.01452,0.65522,1.62314,0.94641,0.96383,0.96788,0.69589,0.93304,0.58635,1.91544,0.0078418,0.0078418,0.0078418
