epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
87,363.252,0.93232,0.61994,1.55886,0.94863,0.95964,0.98224,0.70995,0.92489,0.54542,1.91659,0.0082972,0.0082972,0.0082972
88,367.355,0.96785,0.62545,1.55066,0.91358,0.95876,0.98219,0.71889,0.88609,0.56915,1.89733,0.0082774,0.0082774,0.0082774
89,371.649,0.95742,0.6441,1.58094,0.98107,0.95314,0.98552,0.68371,1.04068,0.58792,2.11225,0.0082576,0.0082576,0.0082576
90,375.758,0.96023,0.63327,1.5701,0.82757,0.8679,0.94721,0.62366,1.29019,0.74187,2.32079,0.0082378,0.0082378,0.0082378
91,379.82,0.95289,0.63977,1.56808,0.81376,0.83394,0.90961,0.62495,1.14531,0.96494,2.18293,0.008218,0.008218,0.008218
92,383.903,0.9438,0.63633,1.55891,0.97108,0.96091,0.98579,0.73922,0.88226,0.53632,1.84576,0.0081982,0.0081982,0.0081982
93,388.222,0.91098,0.60732,1.53019,0.85316,0.755,0.85012,0.59017,1.227,1.24114,2.31938,0.0081784,0.0081784,0.0081784
94,392.378,0.93492,0.61068,1.53769,0.95608,0.92645,0.97139,0.63366,1.24837,0.70441,2.32882,0.0081586,0.0081586,0.0081586
95,396.471,0.90118,0.6011,1.50942,0.94854,0.925,0.96664,0.71178,0.92354,0.61097,1.89483,0.0081388,0.0081388,0.0081388
96,400.607,0.93471,0.63605,1.54322,0.93575,0.93067,0.97297,0.72921,0.95153,0.62114,1.92701,0.008119,0.008119,0.008119
97,404.716,0.92831,0.6126,1.5413,0.84916,0.76059,0.87076,0.47832,1.66086,1.11944,2.97707,0.0080992,0.0080992,0.0080992
98,408.838,0.89651,0.62554,1.54711,0.54357,0.525,0.48031,0.26893,1.91814,2.6325,3.19442,0.0080794,0.0080794,0.0080794
99,413.014,0.92591,0.59541,1.55465,0.86804,0.82013,0.92107,0.61601,1.19887,0.98344,2.21328,0.0080596,0.0080596,0.0080596
100,417.135,0.951,0.63341,1.5332,0.90887,0.93586,0.95525,0.66488,1.07568,0.63336,2.16474,0.0080398,0.0080398,0.0080398
