epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,1743.45,2.19044,2.88946,2.87778,0.11245,0.24118,0.08252,0.03085,2.16435,3.03106,3.01461,0.0091684,0.0091684,0.0091684
44,1783.46,2.18081,2.91717,2.82382,0.12176,0.32059,0.14768,0.05449,2.04572,2.97466,2.90242,0.0091486,0.0091486,0.0091486
45,1824.14,2.17684,2.91445,2.81818,0.24102,0.17941,0.13358,0.04739,2.02623,2.94329,2.97957,0.0091288,0.0091288,0.0091288
46,1864.12,2.17951,2.89781,2.84576,0.21711,0.24118,0.16042,0.05698,2.05275,2.86051,2.96252,0.009109,0.009109,0.009109
47,1904.52,2.17143,2.87146,2.84161,0.23361,0.15294,0.12426,0.04211,2.12251,2.84478,2.97877,0.0090892,0.0090892,0.0090892
48,1944.63,2.17071,2.87364,2.82008,0.33787,0.15909,0.1535,0.05569,2.04891,2.87967,2.95023,0.0090694,0.0090694,0.0090694
49,1984.76,2.19306,2.88351,2.82834,0.2965,0.16765,0.1515,0.05654,2.08216,2.7605,2.94051,0.0090496,0.0090496,0.0090496
50,2024.94,2.17596,2.85554,2.83315,0.21916,0.18824,0.11686,0.04519,2.03215,2.82429,2.93456,0.0090298,0.0090298,0.0090298
51,2065.07,2.16406,2.85143,2.81056,0.26355,0.19051,0.1476,0.05483,2.03492,2.71557,2.94852,0.00901,0.00901,0.00901
52,2105.14,2.16018,2.87382,2.832,0.27695,0.16176,0.14139,0.05087,2.01866,2.82321,2.92555,0.0089902,0.0089902,0.0089902
53,2145.26,2.14637,2.84274,2.82979,0.2644,0.21038,0.15885,0.06013,2.00336,2.75268,2.9223,0.0089704,0.0089704,0.0089704
54,2185.92,2.16149,2.80593,2.80922,0.28051,0.20294,0.1519,0.05178,2.03721,2.78404,2.91696,0.0089506,0.0089506,0.0089506
55,2225.87,2.15929,2.86654,2.81529,0.16359,0.31471,0.15709,0.06034,2.04146,2.84505,2.95813,0.0089308,0.0089308,0.0089308
56,2266.44,2.16364,2.83977,2.80783,0.26147,0.18529,0.16314,0.05518,2.02192,2.75953,2.95345,0.008911,0.008911,0.008911
57,2306.47,2.16153,2.84552,2.84548,0.3106,0.15769,0.15456,0.05662,2.03132,2.8082,2.93774,0.0088912,0.0088912,0.0088912
58,2346.64,2.15948,2.8166,2.8323,0.26674,0.17353,0.14707,0.05411,2.05176,2.77838,2.94101,0.0088714,0.0088714,0.0088714
59,2386.82,2.1888,2.83919,2.83001,0.29686,0.18824,0.16104,0.05569,2.01833,2.75553,2.91585,0.0088516,0.0088516,0.0088516
60,2426.87,2.1603,2.83173,2.80855,0.29013,0.18529,0.16415,0.05802,2.01785,2.74822,2.90368,0.0088318,0.0088318,0.0088318
61,2467,2.15469,2.84058,2.80972,0.29542,0.20588,0.16153,0.05861,2.00785,2.68246,2.916,0.008812,0.008812,0.008812
62,2507.12,2.16181,2.80351,2.81127,0.30375,0.19706,0.18142,0.06633,2.00868,2.69478,2.92204,0.0087922,0.0087922,0.0087922
